FNODE_ID,F_CROSS,MAX_ADDR,MIN_ADDR,OBJECTID,PRE_DIR,STREET_NAM,STREET_TYP,TNODE_ID,TRANS_ID,T_CROSS,category,cost,description,program,ward,year
,,,,,,,,,,,Streets & Transportation,43443.0,ON NTCHEZ AVE FROM W DIVERSEY AV (2800 N) TO W GEORGE ST (2900 N),Street Resurfacing Menu,36,2013
1565,7031 W ADDISON ST ,3659,3600,21803,N,NORA,AVE,26650,111122,7031 W WAVELAND AVE ,Streets & Transportation,44342.0,ON N NORA AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AV (3700 N),Street Resurfacing Menu,36,2013
36478,7333 W ADDISON ST ,3649,3600,28196,N,ODELL,AVE,22797,113836,7333 W WAVELAND AVE ,Streets & Transportation,33790.0,ON N ODELL AVE FROM W ADDISON ST (3600 N) TO W WAVELAND AV (3656 N),Street Resurfacing Menu,36,2013
17159,1731 N LECLAIRE AVE ,5175,5100,16465,W,ST PAUL,AVE,14048,112192,1731 N LARAMIE AVE ,Streets & Transportation,0.0,ON W ST PAUL AVE FROM N LECLAIRE AV (5046 W) TO N LARAMIE AV (5200 W),Resurfacing Street Speed,37,2013
10193,5231 W THOMAS ST ,1159,1100,19278,N,LATROBE,AVE,34047,120727,5235 W DIVISION ST ,Streets & Transportation,0.0,ON N LATROBE AVE FROM W DIVISION ST (1200 N) TO W THOMAS ST (1100 N),Resurfacing Street Speed,37,2013
25774,900 N KOSTNER AVE ,4459,4400,5022,W,IOWA,ST,23182,120561,900 N KILBOURN AVE ,Streets & Transportation,0.0,ON W IOWA ST FROM N KOSTNER AV (4400 W) TO N KILBOURN AV (4500 W),Resurfacing Street Speed,37,2013
10003,5031 W AUGUSTA BLVD ,1059,1000,17543,N,LAWLER,AVE,10186,120660,5031 W THOMAS ST ,Streets & Transportation,0.0,ON N LAWLER AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),Resurfacing Street Speed,37,2013
31532,5200 W POTOMAC AVE ,1359,1300,19737,N,LARAMIE,AVE,34018,120144,5200 W HIRSCH ST ,Streets & Transportation,2503.0,ON N LARAMIE AVE FROM W HIRSCH ST (1400 N) TO W POTOMAC AVE (1300 N),Sidewalk Menu,37,2013
25774,900 N KOSTNER AVE ,4459,4400,5022,W,IOWA,ST,23182,120561,900 N KILBOURN AVE ,Streets & Transportation,40536.0,ON W IOWA ST FROM N KOSTNER AV (4400 W) TO N KILBOURN AV (4500 W),Street Resurfacing Menu,37,2013
34996,5131 W AUGUSTA BLVD ,1059,1000,6004,N,LEAMINGTON,AVE,26857,120661,5131 W THOMAS ST ,Streets & Transportation,19693.0,ON N LEAMINGTON AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),Street Resurfacing Menu,37,2013
17159,1731 N LECLAIRE AVE ,5175,5100,16465,W,ST PAUL,AVE,14048,112192,1731 N LARAMIE AVE ,Streets & Transportation,63913.0,ON W ST PAUL AVE FROM N LECLAIRE AV (5046 W) TO N LARAMIE AV (5200 W),Street Resurfacing Menu,37,2013
9659,5300 W HURON ST ,763,700,6637,N,LOCKWOOD,AVE,16836,121129,5300 W CHICAGO AVE ,Streets & Transportation,16836.0,ON N LOCKWOOD AVE FROM W HURON ST (700 N) TO W CHICAGO AVE (800 N),Street Resurfacing Menu,37,2013
10193,5231 W THOMAS ST ,1159,1100,19278,N,LATROBE,AVE,34047,120727,5235 W DIVISION ST ,Streets & Transportation,41969.0,ON N LATROBE AVE FROM W DIVISION ST (1200 N) TO W THOMAS ST (1100 N),Street Resurfacing Menu,37,2013
2847,1499 N LAMON AVE ,4959,4900,24543,W,LE MOYNE,ST,31340,120151,1500 N LAVERGNE AVE ,Streets & Transportation,46754.0,ON W LE MOYNE ST FROM N LAMON AV (4900 W) TO N LAVERGNE AV (5000 W),Street Resurfacing Menu,37,2013
10003,5031 W AUGUSTA BLVD ,1059,1000,17543,N,LAWLER,AVE,10186,120660,5031 W THOMAS ST ,Streets & Transportation,23905.0,ON N LAWLER AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),Street Resurfacing Menu,37,2013
18885,4100 W CHICAGO AVE ,857,800,27225,N,KARLOV,AVE,25416,120568,4100 W IOWA ST ,Streets & Transportation,1850.0,ON N KARLOV AVE FROM W CHICAGO AV (800 N) TO W IOWA ST (900 N),Street Speed Hump Menu,37,2013
14012,5233 W LE MOYNE ST ,1559,1500,29101,N,LATROBE,AVE,30172,143320,5241 W NORTH AVE ,Streets & Transportation,3700.0,ON N LATROBE AVE FROM W LE MOYNE ST (1500 N) TO W NORTH AV (1600 N),Street Speed Hump Menu,37,2013
10241,4035 W AUGUSTA BLVD ,1059,1000,47887,N,KEYSTONE,AVE,24686,120552,4035 W THOMAS ST ,Lighting,72000.0,ON N KEYSTONE AVE FROM W AUGUSTA BLVD (1000 N) TO W THOMAS ST (1100 N),Street Light Residential Staggered Piggy Back Menu,37,2013
17159,1731 N LECLAIRE AVE ,5175,5100,16465,W,ST PAUL,AVE,14048,112192,1731 N LARAMIE AVE ,Lighting,8000.0,ON W ST PAUL AVE FROM N LECLAIRE AV (5046 W) TO N LARAMIE AV (5200 W),Street Light Residential Staggered Piggy Back Menu,37,2013
30159,5500 W BLOOMINGDALE AVE ,1841,1800,12923,N,LINDER,AVE,2783,112209,5500 W CORTLAND ST ,Lighting,72000.0,ON N LINDER AVE FROM W BLOOMINGDALE AVE (1800 N) TO W CORTLAND ST (1900 N),Street Light Residential Staggered Piggy Back Menu,37,2013
28453,4299 N   ,4359,4300,42056,N,MOBILE,AVE,13676,112499,6300 W MONTROSE AVE ,Streets & Transportation,8213.0,ON N MOBILE AVE FROM N TO W MONTROSE AV (4400 N),Alley Apron Menu,38,2013
13676,6300 W MONTROSE AVE ,4415,4400,65742,N,MOBILE,AVE,37628,164172,4417 N   ,Streets & Transportation,8213.0,ON N MOBILE AVE FROM N TO W MONTROSE AV (4400 N),Alley Apron Menu,38,2013
26379,8000 W SCHOOL ST ,3359,3300,18316,N,PACIFIC,AVE,25403,113953,8000 W ROSCOE ST ,Streets & Transportation,20439.0,ON N PACIFIC AVE FROM 3251 N TO W SCHOOL ST (3300 N),Alley Apron Menu,38,2013
12211,8000 W BELMONT AVE ,3259,3200,44570,N,PACIFIC,AVE,26379,113995,8000 W SCHOOL ST ,Streets & Transportation,20439.0,ON N PACIFIC AVE FROM 3251 N TO W SCHOOL ST (3300 N),Alley Apron Menu,38,2013
4935,4300 N AUSTIN AVE ,6027,6000,36756,W,CULLOM,AVE,13728,110914,4300 N MCVICKER AVE ,Streets & Transportation,8447.0,ON W CULLOM AVE FROM W TO N MCVICKER AV (6032 W),Alley Apron Menu,38,2013
13728,4300 N MCVICKER AVE ,6059,6034,48648,W,CULLOM,AVE,35804,107252,4300 N MEADE AVE ,Streets & Transportation,8447.0,ON W CULLOM AVE FROM W TO N MCVICKER AV (6032 W),Alley Apron Menu,38,2013
26369,4500 N CENTRAL AVE ,5629,5600,27536,W,SUNNYSIDE,AVE,826,106888,4499 N PARKSIDE AVE ,Streets & Transportation,11566.0,ON W SUNNYSIDE AVE FROM W TO N CENTRAL AV (5600 W),Alley Apron Menu,38,2013
13186,4500 N LINDER AVE ,5559,5500,30373,W,SUNNYSIDE,AVE,26369,110692,4500 N CENTRAL AVE ,Streets & Transportation,11566.0,ON W SUNNYSIDE AVE FROM W TO N CENTRAL AV (5600 W),Alley Apron Menu,38,2013
8908,3700 N PIONEER AVE ,8227,8200,35433,W,WAVELAND,AVE,24749,113911,3700 N PITTSBURGH AVE ,Streets & Transportation,10709.0,ON W WAVELAND AVE FROM 8200 W TO N PIONEER AVE (8200 W),Alley Apron Menu,38,2013
8906,3700 N PARIS AVE ,8159,8132,51182,W,WAVELAND,AVE,8908,113910,3700 N PIONEER AVE ,Streets & Transportation,10709.0,ON W WAVELAND AVE FROM 8200 W TO N PIONEER AVE (8200 W),Alley Apron Menu,38,2013
22913,3931 N CENTRAL AVE ,5659,5600,27404,W,DAKIN,ST,8318,111032,3931 N MAJOR AVE ,Streets & Transportation,8848.0,ON W DAKIN ST FROM W TO N CENTRAL AV (5600 W),Alley Apron Menu,38,2013
35185,3929 N LINDER AVE ,5559,5500,36816,W,DAKIN,ST,22913,111042,3931 N CENTRAL AVE ,Streets & Transportation,8848.0,ON W DAKIN ST FROM W TO N CENTRAL AV (5600 W),Alley Apron Menu,38,2013
9629,8300 W SCHOOL ST ,3359,3300,8103,N,PLAINFIELD,AVE,11637,114097,8300 W FOREST PRESERVE AVE ,Streets & Transportation,10872.0,ON N PLAINFIELD AVE FROM 3410 N TO W FOREST PRESERVE AVE (3400 N),Alley Apron Menu,38,2013
11637,8300 W FOREST PRESERVE AVE ,3459,3400,49323,N,PLAINFIELD,AVE,20819,114094,8300 W CORNELIA AVE ,Streets & Transportation,10872.0,ON N PLAINFIELD AVE FROM 3410 N TO W FOREST PRESERVE AVE (3400 N),Alley Apron Menu,38,2013
31572,3899 N AVERS AVE ,3859,3830,30274,W,BYRON,ST,8323,107405,3900 N SPRINGFIELD AVE ,Streets & Transportation,1270.0,ON W BYRON ST FROM 3859 W TO N AVERS AVE (3830 W),Bollard Menu,38,2013
7871,3900 N HAMLIN AVE ,3829,3800,37772,W,BYRON,ST,31572,107404,3899 N AVERS AVE ,Streets & Transportation,1270.0,ON W BYRON ST FROM 3859 W TO N AVERS AVE (3830 W),Bollard Menu,38,2013
19090,6099 W   ,6155,6100,3887,W,GIDDINGS,ST,21066,112502,4700 N MELVINA AVE ,Streets & Transportation,42210.0,ON W GIDDINGS ST FROM W TO N MELVINA AV (6200 W),Bollard Menu,38,2013
21066,4700 N MELVINA AVE ,6265,6200,22134,W,GIDDINGS,ST,32791,112505,6301 W   ,Streets & Transportation,42210.0,ON W GIDDINGS ST FROM W TO N MELVINA AV (6200 W),Bollard Menu,38,2013
11589,7100 W ROSCOE ST ,3459,3400,5442,N,NOTTINGHAM,AVE,23456,111375,7100 W CORNELIA AVE ,Streets & Transportation,354.0,ON N NOTTINGHAM AVE FROM 3545 N TO W CORNELIA AVE (3500 N),Bollard Menu,38,2013
23456,7100 W CORNELIA AVE ,3559,3500,45316,N,NOTTINGHAM,AVE,20799,111115,7131 W ADDISON ST ,Streets & Transportation,354.0,ON N NOTTINGHAM AVE FROM 3545 N TO W CORNELIA AVE (3500 N),Bollard Menu,38,2013
25572,4600 N MAJOR AVE ,5759,5700,13371,W,WILSON,AVE,19977,110733,4600 N MENARD AVE ,Streets & Transportation,100515.0,ON W WILSON AVE FROM N MAJOR AV (5700 W) TO N MENARD AV (5800 W),Curb & Gutter Menu,38,2013
34807,5700 W BERTEAU AVE ,4259,4200,21798,N,MAJOR,AVE,15656,110900,5700 W CULLOM AVE ,Streets & Transportation,17372.0,ON N MAJOR AVE FROM W BERTEAU AV (4200 N) TO W CULLOM AV (4300 N),Curb & Gutter Menu,38,2013
13663,4400 N LARAMIE AVE ,5259,5200,7867,W,MONTROSE,AVE,4913,110657,4400 N LOCKWOOD AVE ,Streets & Transportation,963.0,ON W MONTROSE AVE FROM 5201 W TO N LARAMIE AVE (5199 W),Guardrail Menu,38,2013
13661,4400 N MILWAUKEE AVE ,5171,5100,46051,W,MONTROSE,AVE,13663,106868,4400 N LARAMIE AVE ,Streets & Transportation,963.0,ON W MONTROSE AVE FROM 5201 W TO N LARAMIE AVE (5199 W),Guardrail Menu,38,2013
4216,4711 N CUMBERLAND AVE ,8429,8400,14080,W,LELAND,AVE,4218,113724,4699 N COMMONS DR ,Streets & Transportation,1430.0,ON W LELAND AVE FROM 8455 W TO N CUMBERLAND AV (8400 W),Guardrail Menu,38,2013
22800,3600 N LUNA AVE ,5559,5530,13092,W,ADDISON,ST,10443,107566,3600 N CENTRAL AVE ,Streets & Transportation,550.0,W ADDISON ST & N CENTRAL AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,38,2013
10443,3600 N CENTRAL AVE ,5659,5600,37375,W,ADDISON,ST,33201,111039,3600 N MAJOR AVE ,Streets & Transportation,550.0,W ADDISON ST & N CENTRAL AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,38,2013
1207,5200 W WAVELAND AVE ,3727,3700,28913,N,LARAMIE,AVE,32221,107540,5200 W WARWICK AVE ,Streets & Transportation,950.0,N LARAMIE AVE & W WARWICK AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,38,2013
32221,5200 W WARWICK AVE ,3759,3730,46915,N,LARAMIE,AVE,8420,107536,5200 W GRACE ST ,Streets & Transportation,950.0,N LARAMIE AVE & W WARWICK AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,38,2013
1185,4000 N OAK PARK AVE ,6830,6800,11882,W,IRVING PARK,RD,30907,107292,3999 N NEWCASTLE AVE ,Streets & Transportation,3800.0,W IRVING PARK RD & N OAK PARK AVE,Pavement Markings,38,2013
20180,3999 N NORMANDY AVE ,6759,6700,34859,W,IRVING PARK,RD,1185,107291,4000 N OAK PARK AVE ,Streets & Transportation,3800.0,W IRVING PARK RD & N OAK PARK AVE,Pavement Markings,38,2013
13601,5831 W SUNNYSIDE AVE ,4559,4500,3777,N,MONITOR,AVE,4247,106918,5831 W WILSON AVE ,Streets & Transportation,0.0,ON N MONITOR AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N),Resurfacing Street Speed,38,2013
28405,5931 W SUNNYSIDE AVE ,4559,4500,52795,N,MASON,AVE,4249,106920,5931 W WILSON AVE ,Streets & Transportation,0.0,ON N MASON AVE FROM W SUNNYSIDE AVE (4500 N) TO W WILSON AVE (4600 N),Resurfacing Street Speed,38,2013
13699,4331 N CENTRAL AVE ,5659,5600,12872,W,PENSACOLA,AVE,28442,110890,4331 N MAJOR AVE ,Streets & Transportation,7498.0,ON W PENSACOLA AVE FROM N MAJOR AVE (5700 W) TO N CENTRAL AVE (5600 W),Sidewalk Menu,38,2013
1198,8399 W BYRON ST ,3959,3900,48437,N,CUMBERLAND,AVE,36145,114280,8400 W IRVING PARK RD ,Streets & Transportation,11817.0,ON N CUMBERLAND AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N),Sidewalk Menu,38,2013
13696,5400 W PENSACOLA AVE ,4359,4330,50858,N,LONG,AVE,28427,106917,5400 W MONTROSE AVE ,Streets & Transportation,25540.0,ON N LONG AVE FROM W MONTROSE AVE (4400 N) TO W PENSACOLA AVE (4330 N),Sidewalk Menu,38,2013
13635,4431 N LINDER AVE ,5559,5500,44580,W,AGATITE,AVE,35848,110713,4431 N CENTRAL AVE ,Streets & Transportation,2570.0,ON W AGATITE AVE FROM N LINDER AVE (5500 W) TO N CENTRAL AVE (5600 W),Sidewalk Menu,38,2013
,,,,,,,,,,,Streets & Transportation,16633.0,ON NRRAGANSETT AVE FROM W BELLE PLAINE AVE (4110 N) TO W BERTEAU AVE (4200 N),Sidewalk Menu,38,2013
9628,8233 W SCHOOL ST ,3379,3300,33257,N,PITTSBURGH,AVE,35732,114096,8239 W FOREST PRESERVE AVE ,Streets & Transportation,1724.0,ON N PITTSBURGH AVE FROM W SCHOOL ST (3300 N) TO W FOREST PRESERVE AVE (3400 N),Sidewalk Menu,38,2013
35804,6099 W CULLOM AVE ,4359,4300,28577,N,MEADE,AVE,26874,106755,6100 W MONTROSE AVE ,Streets & Transportation,14273.0,ON N MEADE AVE FROM W CULLOM AV (4300 N) TO W MONTROSE AV (4400 N),Sidewalk Menu,38,2013
14198,5600 W BERTEAU AVE ,4228,4200,44856,N,CENTRAL,AVE,4945,107198,5599 W HUTCHINSON ST ,Streets & Transportation,14233.0,ON N CENTRAL AVE FROM W HUTCHINSON ST (4230 N) TO W BERTEAU AVE (4200 N),Sidewalk Menu,38,2013
1589,3431 N LOCKWOOD AVE ,5359,5300,6293,W,NEWPORT,AVE,25279,111275,3431 N LONG AVE ,Streets & Transportation,1765.0,ON W NEWPORT AVE FROM N LOCKWOOD AV (5300 W) TO N LONG AV (5400 W),Sidewalk Menu,38,2013
35867,6100 W BERTEAU AVE ,4264,4200,23467,N,MEADE,AVE,35804,107251,6099 W CULLOM AVE ,Streets & Transportation,2552.0,ON N MEADE AVE FROM W CULLOM AVE (4300 N) TO W,Sidewalk Menu,38,2013
35804,6099 W CULLOM AVE ,4359,4300,28577,N,MEADE,AVE,26874,106755,6100 W MONTROSE AVE ,Streets & Transportation,2552.0,ON N MEADE AVE FROM W CULLOM AVE (4300 N) TO W,Sidewalk Menu,38,2013
27757,5300 W SUNNYSIDE AVE ,4529,4500,31759,N,LOCKWOOD,AVE,4652,106900,5300 W WINDSOR AVE ,Streets & Transportation,18014.0,ON N LOCKWOOD AVE FROM W WINDSOR AVE (4530 N) TO W SUNNYSIDE AVE (4500 N),Street Resurfacing Menu,38,2013
28405,5931 W SUNNYSIDE AVE ,4559,4500,52795,N,MASON,AVE,4249,106920,5931 W WILSON AVE ,Streets & Transportation,39349.0,ON N MASON AVE FROM W SUNNYSIDE AV (4500 N) TO W WILSON AV (4550 N),Street Resurfacing Menu,38,2013
,,,,,,,,,,,Streets & Transportation,38048.0,ON W DAKIN ST FROM NRRAGANSETT AV (6400 W) TO N TCHEZ AV (6500 W),Street Resurfacing Menu,38,2013
4922,5500 W PENSACOLA AVE ,4359,4330,3327,N,LINDER,AVE,21117,106892,5500 W MONTROSE AVE ,Streets & Transportation,15471.0,ON N LINDER AVE FROM W PENSACOLA AV (4332 N) TO W MONTROSE AV (4400 N),Street Resurfacing Menu,38,2013
27757,5300 W SUNNYSIDE AVE ,4529,4500,31759,N,LOCKWOOD,AVE,4652,106900,5300 W WINDSOR AVE ,Streets & Transportation,36567.0,ON N LOCKWOOD AVE FROM W SUNNYSIDE AVE (4500 N) TO W WINDSOR AVE (4530 N),Street Resurfacing Menu,38,2013
13601,5831 W SUNNYSIDE AVE ,4559,4500,3777,N,MONITOR,AVE,4247,106918,5831 W WILSON AVE ,Streets & Transportation,41075.0,ON N MONITOR AVE FROM W SUNNYSIDE AV (4500 N) TO W WILSON AV (4550 N),Street Resurfacing Menu,38,2013
30620,3810 N NORMANDY AVE ,6729,6706,29828,W,BERENICE,AVE,8431,107689,3808 N RUTHERFORD AVE ,Streets & Transportation,37889.0,ON W BERENICE AVE FROM N NORMANDY AVE (6710 W),Street Resurfacing Menu,38,2013
30903,4000 N MEADE AVE ,6129,6100,27931,W,IRVING PARK,RD,36792,107260,4000 N MOODY AVE ,Streets & Transportation,26244.0,ON W IRVING PARK RD FROM N MOODY AV (6132 W) TO N MEADE AV (6100 W),Street Resurfacing Menu,38,2013
13728,4300 N MCVICKER AVE ,6059,6034,48648,W,CULLOM,AVE,35804,107252,4300 N MEADE AVE ,Streets & Transportation,17562.0,ON W CULLOM AVE FROM N MCVICKER AV (6032 W) TO N MEADE AV (6100 W),Street Resurfacing Menu,38,2013
29206,4000 N MONITOR AVE ,5859,5830,2285,W,IRVING PARK,RD,24193,151246,4000 N MARMORA AVE ,Streets & Transportation,4470.0,ON W IRVING PARK RD FROM N MARMORA AV (5900 W) TO N MONITOR AV (5832 W),Street Resurfacing Menu,38,2013
26874,6100 W MONTROSE AVE ,4459,4400,21174,N,MEADE,AVE,4893,106740,6100 W SUNNYSIDE AVE ,Streets & Transportation,35640.0,ON N MEADE AVE FROM W MONTROSE AV (4400 N) TO W SUNNYSIDE AV (4500 N),Street Resurfacing Menu,38,2013
10033,3900 N MEADE AVE ,6159,6100,49781,W,BYRON,ST,8367,107637,3900 N MELVINA AVE ,Streets & Transportation,30554.0,ON W BYRON ST FROM N MEADE AV (6100 W) TO N MELVINA AV (6200 W),Street Resurfacing Menu,38,2013
29206,5831 W IRVING PARK RD ,4059,4000,29583,N,MONITOR,AVE,23022,107243,5831 W BELLE PLAINE AVE ,Streets & Transportation,37523.0,ON N MONITOR AVE FROM W IRVING PARK RD (4000 N) TO W BELLE PLAINE AVE (4100 N),Street Resurfacing Menu,38,2013
28408,6200 W SUNNYSIDE AVE ,4589,4500,32250,N,MELVINA,AVE,19534,106753,6200 W EASTWOOD AVE ,Lighting,3150.0,ON N MELVINA AVE FROM W SUNNYSIDE AVE (4500 N) TO W EASTWOOD AVE (4600 N),Street Light Upgrade,38,2013
13761,4400 W THORNDALE AVE ,5959,5900,10421,N,KOSTNER,AVE,20270,109997,4400 W PETERSON AVE ,Streets & Transportation,2100.0,N KOSTNER AVE & W PETERSON AVE&N KENNETH AVE & W THORNDALE AVE,Alley Speed Hump Menu,39,2013
13762,4433 W THORNDALE AVE ,5961,5900,2161,N,KENNETH,AVE,20272,105142,4431 W PETERSON AVE ,Streets & Transportation,2100.0,N KOSTNER AVE & W PETERSON AVE&N KENNETH AVE & W THORNDALE AVE,Alley Speed Hump Menu,39,2013
3983,4400 W CARMEN AVE ,5159,5100,31302,N,KOSTNER,AVE,17086,110340,4400 W FOSTER AVE ,Streets & Transportation,12821.0,N KOSTNER AVE & W FOSTER AVE,Bus Pad,39,2013
17086,4400 W FOSTER AVE ,5363,5200,55610,N,KOSTNER,AVE,33857,154357,5401 N   ,Streets & Transportation,12821.0,N KOSTNER AVE & W FOSTER AVE,Bus Pad,39,2013
17084,5199 N KILDARE AVE ,4328,4300,46925,W,FOSTER,AVE,34774,112394,5199 N LOWELL AVE ,Streets & Transportation,60775.0,ON W FOSTER AVE FROM N KILDARE AV (4300 W) TO N LOWELL AV (4332 W),Curb & Gutter Menu,39,2013
19659,6100 N MONTICELLO AVE ,3661,3630,41244,W,GLENLAKE,AVE,30002,104996,6100 N LAWNDALE AVE ,Streets & Transportation,10491.0,ON W GLENLAKE AVE FROM N LAWNDALE AV (3700 W) TO Dead End (3709 W),Curb & Gutter Menu,39,2013
30002,6100 N LAWNDALE AVE ,3713,3700,46640,W,GLENLAKE,AVE,6399,147057,  DEAD END  ,Streets & Transportation,10491.0,ON W GLENLAKE AVE FROM N LAWNDALE AV (3700 W) TO Dead End (3709 W),Curb & Gutter Menu,39,2013
29625,6200 N LAWNDALE AVE ,3729,3700,14234,W,GRANVILLE,AVE,999,109965,6200 N RIDGEWAY AVE ,Streets & Transportation,10681.0,ON W GRANVILLE AVE FROM N LAWNDALE AV (3700 W) TO N RIDGEWAY AV (3732 W),Curb & Gutter Menu,39,2013
8726,3400 W CATALPA AVE ,5559,5500,8074,N,KIMBALL,AVE,17574,110137,3400 W BRYN MAWR AVE ,Streets & Transportation,950.0,N KIMBALL AVE & W CATALPA AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,39,2013
29323,3400 W BALMORAL AVE ,5459,5400,42624,N,KIMBALL,AVE,8726,110253,3400 W CATALPA AVE ,Streets & Transportation,950.0,N KIMBALL AVE & W CATALPA AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,39,2013
3005,5600 N BERNARD ST ,3459,3432,35628,W,BRYN MAWR,AVE,131,105396,5600 N ST LOUIS AVE ,Streets & Transportation,1900.0,W BRYN MAWR AVE & N ST LOUIS AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,39,2013
131,5600 N ST LOUIS AVE ,3531,3500,45256,W,BRYN MAWR,AVE,33325,110111,5600 N DRAKE AVE ,Streets & Transportation,1900.0,W BRYN MAWR AVE & N ST LOUIS AVE,In-Road 'State Law Stop For Pedestrians' Signs Menu,39,2013
18455,5199 N TRIPP AVE ,4262,4224,6416,W,FOSTER,AVE,17084,112393,5199 N KILDARE AVE ,Miscellaneous,20000.0,W FOSTER AVE & N TRIPP AVE,Miscellaneous Other,39,2013
2717,5199 N KEELER AVE ,4229,4200,45788,W,FOSTER,AVE,18455,105817,5199 N TRIPP AVE ,Miscellaneous,20000.0,W FOSTER AVE & N TRIPP AVE,Miscellaneous Other,39,2013
2956,5700 N KERCHEVAL AVE ,5726,5700,6627,N,ROGERS,AVE,2623,105498,5600 N KOLMAR AVE ,Miscellaneous,120000.0,N ROGERS AVE & N KERCHEVAL AVE,Miscellaneous Other,39,2013
29433,  DEAD END  ,5689,5620,28598,N,ROGERS,AVE,31398,151135,5700 N KERCHEVAL AVE ,Miscellaneous,120000.0,N ROGERS AVE & N KERCHEVAL AVE,Miscellaneous Other,39,2013
22486,3831 W GRANVILLE AVE ,6259,6200,28983,N,AVERS,AVE,19652,105000,3831 W ROSEMONT AVE ,Streets & Transportation,0.0,ON N AVERS AVE FROM W ROSEMONT AV (6300 N) TO W GRANVILLE AV (6200 N),Resurfacing Street Speed,39,2013
13765,5931 N MILTIMORE AVE ,5951,5900,12405,N,MANTON,AVE,20282,105468,5931 N MARKHAM AVE ,Streets & Transportation,68303.0,ON N MANTON AVE FROM N MILTIMORE AVE (5900 N) TO N,Street Resurfacing Menu,39,2013
27445,5831 N MAJOR AVE ,5873,5800,34711,N,MANTON,AVE,13765,105469,5931 N MILTIMORE AVE ,Streets & Transportation,68303.0,ON N MANTON AVE FROM N MILTIMORE AVE (5900 N) TO N,Street Resurfacing Menu,39,2013
26829,6141 N ROGERS AVE ,6159,6118,26552,N,AVERS,AVE,22486,105001,3831 W GRANVILLE AVE ,Streets & Transportation,47245.0,ON N AVERS AVE FROM N ROGERS AVE (6140 N) TO W GRANVILLE AVE (6200 N),Street Resurfacing Menu,39,2013
1379,3431 W ARDMORE AVE ,5859,5800,21537,N,BERNARD,ST,28457,110118,3431 W THORNDALE AVE ,Streets & Transportation,69390.0,ON N BERNARD ST FROM W THORNDALE AV (5900 N) TO W ARDMORE AV (5800 N),Street Resurfacing Menu,39,2013
26829,6119 N AVERS AVE ,6171,6140,22561,N,ROGERS,AVE,7240,149690,6141 N HAMLIN AVE ,Streets & Transportation,38976.0,ON N ROGERS AVE FROM N AVERS AV (6160 N) TO N HAMLIN AV (6170 N),Street Resurfacing Menu,39,2013
34152,3431 W BALMORAL AVE ,5459,5400,27786,N,BERNARD,ST,3370,110254,3431 W CATALPA AVE ,Streets & Transportation,67081.0,ON N BERNARD ST FROM W BALMORAL AV (5400 N) TO W CATALPA AV (5500 N),Street Resurfacing Menu,39,2013
24949,3831 W CARMEN AVE ,5161,5100,25166,N,AVERS,AVE,28669,110277,3834 W FOSTER AVE ,Streets & Transportation,37239.0,ON N AVERS AVE FROM W CARMEN AV (5100 N) TO W FOSTER AV (5200 N),Street Resurfacing Menu,39,2013
1000,4031 W GRANVILLE AVE ,6253,6200,15487,N,KEYSTONE,AVE,6756,109987,4031 W ROSEMONT AVE ,Streets & Transportation,49615.0,ON N KEYSTONE AVE FROM W GRANVILLE AV (6200 N) TO W ROSEMONT AV (6300 N),Street Resurfacing Menu,39,2013
1381,5800 N LEMONT AVE ,5891,5800,50418,N,LANSING,AVE,28466,105578,5900 N LEADER AVE ,Streets & Transportation,3785.0,ON N LANSING AVE FROM N LEMONT AVE (5800 N) TO N LEADER AVE (5900 N),Street Resurfacing Menu,39,2013
6758,4131 W ROSEMONT AVE ,6361,6300,23559,N,KEDVALE,AVE,23414,105088,4133 W DEVON AVE ,Streets & Transportation,54255.0,ON N KEDVALE AVE FROM W ROSEMONT AV (6300 N) TO W DEVON AV (6400 N),Street Resurfacing Menu,39,2013
26879,4300 N KEYSTONE AVE ,4135,4100,30332,W,CULLOM,AVE,28444,110831,4300 N KEDVALE AVE ,Streets & Transportation,71009.0,ON W CULLOM AVE FROM N KEYSTONE AV (4040 W) TO N KEDVALE AV (4120 W),Street Resurfacing Menu,39,2013
35752,4300 W CARMEN AVE ,5159,5100,36876,N,KILDARE,AVE,17084,110338,4300 W FOSTER AVE ,Streets & Transportation,47345.0,ON N KILDARE AVE FROM W CARMEN AV (5100 N) TO W FOSTER AV (5200 N),Street Resurfacing Menu,39,2013
