,Clean Ward,Alderperson,Start Date,End Date,End Year for Fill,year,category,calls,num_projects,total_cost
1449,30,Ariel Reboyras,May 2003,"May 15, 2023",2021,2021,Lighting,80,9,259950
1450,30,Ariel Reboyras,May 2003,"May 15, 2023",2021,2021,Beautification,2930,0,0
1451,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Lighting,189,2,1500
1452,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Streets & Transportation,3155,47,1311799
1453,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Bike Infrastructure,36,0,0
1454,47,Matt Martin,"May 20, 2019",Present,2022,2022,Lighting,111,5,5432
1455,47,Matt Martin,"May 20, 2019",Present,2022,2022,Bike Infrastructure,113,0,0
1456,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Beautification,630,0,0
1457,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Streets & Transportation,3216,14,933994
1458,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Schools & Libraries,0,1,15904
1459,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Streets & Transportation,3750,63,1221401
1460,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Security Cameras,121,0,0
1461,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Bike Infrastructure,5,0,0
1462,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Security Cameras,107,1,3700
1463,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Parks & Recreation,0,1,30829
1464,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Security Cameras,110,2,35747
1465,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",289,0,0
1466,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Parks & Rec,8,0,0
1467,5,Leslie Hairston,May 1999,"May 15, 2023",2022,2022,Lighting,125,2,431900
1468,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Streets & Transportation,2435,52,1434095
1469,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Parks & Rec,2,0,0
1470,23,Silvana Tabares,"June 28, 2018",present,2022,2022,Security Cameras,72,3,74328
1471,23,Silvana Tabares,"June 28, 2018",present,2022,2022,"Plants, Gardens, & Sustainability",605,0,0
1472,42,Brendan Reilly,2007,Present,2022,2022,Streets & Transportation,5104,22,662091
1473,42,Brendan Reilly,2007,Present,2022,2022,Security Cameras,78,15,410021
1474,42,Brendan Reilly,2007,Present,2022,2022,Lighting,40,2,200000
1475,42,Brendan Reilly,2007,Present,2022,2022,Parks & Rec,4,0,0
1476,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Bike Infrastructure,92,0,0
1477,47,Matt Martin,"May 20, 2019",Present,2022,2022,Miscellaneous,0,1,100000
1478,47,Matt Martin,"May 20, 2019",Present,2022,2022,Parks & Rec,6,0,0
1479,47,Matt Martin,"May 20, 2019",Present,2022,2022,Parks & Recreation,0,1,54000
1480,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Beautification,2055,0,0
1481,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Bike Infrastructure,125,0,0
1482,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Lighting,29,1,500
1483,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,Parks & Recreation,0,2,184000
1484,47,Matt Martin,"May 20, 2019",Present,2022,2022,"Plants, Gardens, & Sustainability",815,0,0
1485,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Beautification,1730,0,0
1486,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Lighting,64,0,0
1487,47,Matt Martin,"May 20, 2019",Present,2022,2022,Security Cameras,136,0,0
1488,47,Matt Martin,"May 20, 2019",Present,2022,2022,Streets & Transportation,3970,86,1304384
1489,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,Parks & Rec,11,0,0
1490,48,Harry Osterman,"May 16, 2011","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",363,1,50000
1491,42,Brendan Reilly,2007,Present,2022,2022,Parks & Recreation,0,1,16275
1492,42,Brendan Reilly,2007,Present,2022,2022,Bike Infrastructure,291,0,0
1493,42,Brendan Reilly,2007,Present,2022,2022,Beautification,4108,1,100000
1494,42,Brendan Reilly,2007,Present,2022,2022,"Plants, Gardens, & Sustainability",47,0,0
1495,43,Timmy Knudsen,"September 21, 2022",Present,2022,2022,"Plants, Gardens, & Sustainability",360,0,0
1496,47,Matt Martin,"May 20, 2019",Present,2022,2022,Schools & Libraries,0,1,5956
1497,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Security Cameras,187,1,27410
1498,25,Byron Sigcho-Lopez,2019,present,2022,2022,Streets & Transportation,5767,51,1171069
1499,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,Lighting,147,1,500
1500,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",1225,0,0
1501,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Streets & Transportation,3305,58,1121230
1502,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Security Cameras,626,0,0
1503,49,Maria Hadden,"May 20, 2019",present,2022,2022,Beautification,1692,0,0
1504,49,Maria Hadden,"May 20, 2019",present,2022,2022,Bike Infrastructure,28,0,0
1505,49,Maria Hadden,"May 20, 2019",present,2022,2022,Lighting,49,2,341545
1506,49,Maria Hadden,"May 20, 2019",present,2022,2022,Parks & Rec,1,0,0
1507,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,"Plants, Gardens, & Sustainability",694,0,0
1508,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,Bike Infrastructure,7,0,0
1509,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Parks & Rec,9,0,0
1510,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Streets & Transportation,2266,45,1109489
1511,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Security Cameras,79,0,0
1512,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",485,0,0
1513,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Parks & Recreation,0,1,60000
1514,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Parks & Rec,3,0,0
1515,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Lighting,56,1,330510
1516,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Bike Infrastructure,140,0,0
1517,44,Tom Tunney,"January 16, 2003","May 15, 2023",2022,2022,Beautification,2096,0,0
1518,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Bike Infrastructure,6,0,0
1519,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Lighting,146,2,344300
1520,24,Michael Scott Jr.,"May 18, 2015","June 3, 2022",2022,2022,Beautification,3335,0,0
1521,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,Beautification,6087,1,13997
1522,12,George Cardenas,2003,2022,2022,2022,Security Cameras,216,0,0
1523,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Parks & Rec,2,0,0
1524,45,Jim Gardiner,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",1041,0,0
1525,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Security Cameras,139,2,41410
1526,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Streets & Transportation,5040,30,1450135
1527,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Lighting,128,2,2500
1528,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Bike Infrastructure,51,0,0
1529,45,Jim Gardiner,"May 20, 2019",present,2022,2022,Beautification,2876,0,0
1530,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Streets & Transportation,4780,35,1436160
1531,2,Brian K. Hopkins,May 2015,present,2022,2022,Bike Infrastructure,88,0,0
1532,12,George Cardenas,2003,2022,2022,2022,Streets & Transportation,3209,45,1485502
1533,12,George Cardenas,2003,2022,2022,2022,Lighting,147,1,500
1534,12,George Cardenas,2003,2022,2022,2022,Beautification,6087,1,13997
1535,2,Brian K. Hopkins,May 2015,present,2022,2022,Lighting,56,2,150750
1536,2,Brian K. Hopkins,May 2015,present,2022,2022,Parks & Rec,1,0,0
1537,2,Brian K. Hopkins,May 2015,present,2022,2022,Parks & Recreation,0,3,115000
1538,2,Brian K. Hopkins,May 2015,present,2022,2022,"Plants, Gardens, & Sustainability",299,0,0
1539,2,Brian K. Hopkins,May 2015,present,2022,2022,Beautification,2569,0,0
1540,2,Brian K. Hopkins,May 2015,present,2022,2022,Security Cameras,110,11,174264
1541,2,Brian K. Hopkins,May 2015,present,2022,2022,Streets & Transportation,2681,32,1033935
1542,12,George Cardenas,2003,2022,2022,2022,"Plants, Gardens, & Sustainability",1225,0,0
1543,12,George Cardenas,2003,2022,2022,2022,Bike Infrastructure,7,0,0
1544,47,Matt Martin,"May 20, 2019",Present,2022,2022,Beautification,3605,0,0
1545,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Beautification,1711,1,6842
1546,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Lighting,38,0,0
1547,11,Nicole Lee,"March 28, 2022",present,2022,2022,Streets & Transportation,3767,69,1480899
1548,11,Nicole Lee,"March 28, 2022",present,2022,2022,Security Cameras,194,1,1800
1549,11,Nicole Lee,"March 28, 2022",present,2022,2022,"Plants, Gardens, & Sustainability",770,0,0
1550,11,Nicole Lee,"March 28, 2022",present,2022,2022,Parks & Rec,7,0,0
1551,11,Nicole Lee,"March 28, 2022",present,2022,2022,Lighting,162,2,17300
1552,11,Nicole Lee,"March 28, 2022",present,2022,2022,Bike Infrastructure,113,0,0
1553,11,Nicole Lee,"March 28, 2022",present,2022,2022,Beautification,3571,0,0
1554,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Streets & Transportation,3767,69,1480899
1555,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Security Cameras,194,1,1800
1556,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Streets & Transportation,4790,57,1440701
1557,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,"Plants, Gardens, & Sustainability",770,0,0
1558,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Lighting,162,2,17300
1559,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Bike Infrastructure,113,0,0
1560,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Beautification,3571,0,0
1561,25,Byron Sigcho-Lopez,2019,present,2022,2022,Beautification,6353,0,0
1562,25,Byron Sigcho-Lopez,2019,present,2022,2022,Bike Infrastructure,142,0,0
1563,25,Byron Sigcho-Lopez,2019,present,2022,2022,Lighting,132,1,176000
1564,25,Byron Sigcho-Lopez,2019,present,2022,2022,Parks & Rec,11,0,0
1565,25,Byron Sigcho-Lopez,2019,present,2022,2022,"Plants, Gardens, & Sustainability",415,0,0
1566,25,Byron Sigcho-Lopez,2019,present,2022,2022,Security Cameras,208,6,140119
1567,11,Patrick Daley Thompson,"May 18, 2015","February 14, 2022",2022,2022,Parks & Rec,7,0,0
1568,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Bike Infrastructure,168,1,17500
1569,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",494,0,0
1570,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Beautification,2055,0,0
1571,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Miscellaneous,0,1,123880
1572,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Parks & Rec,10,0,0
1573,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,Security Cameras,216,0,0
1574,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",251,0,0
1575,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Security Cameras,233,0,0
1576,46,James Cappleman,"May 16, 2011","May 15, 2023",2022,2022,Streets & Transportation,2110,42,1351777
1577,12,Anabel Abarca,"December 14, 2022","May 15, 2023",2022,2022,Streets & Transportation,3209,45,1485502
1578,49,Maria Hadden,"May 20, 2019",present,2022,2022,Parks & Recreation,0,2,105729
1579,49,Maria Hadden,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",210,0,0
1580,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Parks & Rec,8,0,0
1581,49,Maria Hadden,"May 20, 2019",present,2022,2022,Security Cameras,68,1,54820
1582,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Beautification,2395,2,31888
1583,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Bike Infrastructure,16,0,0
1584,10,Susan Sadlowski Garza,"May 18, 2015","May 15, 2023",2022,2022,Lighting,282,0,0
1585,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Streets & Transportation,3155,47,1311799
1586,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Security Cameras,107,1,3700
1587,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,"Plants, Gardens, & Sustainability",360,0,0
1588,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Parks & Recreation,0,2,184000
1589,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Lighting,29,1,500
1590,43,Michele Smith,"May 16, 2011","August 12, 2022",2022,2022,Bike Infrastructure,125,0,0
1591,49,Maria Hadden,"May 20, 2019",present,2022,2022,Streets & Transportation,2099,51,997905
1592,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Security Cameras,31,3,60523
1593,39,Samantha Nugent,"May 20, 2019",present,2022,2022,Schools & Libraries,0,1,100000
1594,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,Parks & Rec,2,0,0
1595,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Parks & Rec,10,0,0
1596,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Lighting,202,0,0
1597,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Bike Infrastructure,4,0,0
1598,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Beautification,4352,0,0
1599,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Beautification,3313,13,236152
1600,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Bike Infrastructure,19,2,110000
1601,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Streets & Transportation,3088,38,1425618
1602,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Lighting,182,0,0
1603,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",605,0,0
1604,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Schools & Libraries,0,1,143500
1605,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Security Cameras,153,2,49552
1606,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Streets & Transportation,3155,53,938826
1607,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Security Cameras,311,0,0
1608,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",463,0,0
1609,35,Carlos Ramirez-Rosa,"May 18, 2015",present,2022,2022,Parks & Rec,5,0,0
1610,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Parks & Rec,9,0,0
1611,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Streets & Transportation,4852,40,1239999
1612,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,"Plants, Gardens, & Sustainability",315,0,0
1613,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,Schools & Libraries,0,1,75000
1614,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,Security Cameras,239,1,24776
1615,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,Streets & Transportation,2833,37,1051407
1616,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2022,2022,Parks & Rec,8,0,0
1617,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2022,2022,"Plants, Gardens, & Sustainability",1147,0,0
1618,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2022,2022,Security Cameras,329,0,0
1619,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Security Cameras,454,0,0
1620,21,Howard Brookins Jr.,May 2003,"May 15, 2023",2022,2022,Streets & Transportation,4889,83,1495699
1621,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Security Cameras,547,0,0
1622,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",427,0,0
1623,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Beautification,3547,0,0
1624,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Bike Infrastructure,61,0,0
1625,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Lighting,329,1,260000
1626,34,Carrie Austin,"August 5, 1994","March 1, 2023",2022,2022,Parks & Rec,12,0,0
1627,16,Stephanie Coleman,"May 20, 2019",present,2022,2022,Streets & Transportation,3922,33,1499999
1628,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Lighting,164,3,2000
1629,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Bike Infrastructure,7,0,0
1630,7,Gregory Mitchell,"May 18, 2015",present,2022,2022,Beautification,1779,1,28341
1631,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Beautification,2808,0,0
1632,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Bike Infrastructure,20,0,0
1633,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Lighting,133,0,0
1634,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Parks & Rec,4,0,0
1635,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",579,0,0
1636,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Security Cameras,222,0,0
1637,20,Jeanette Taylor,"May 20, 2019",present,2022,2022,Lighting,186,2,1000
1638,36,Gilbert Villegas,"May 18, 2015",present,2022,2022,Streets & Transportation,3626,110,1499999
1639,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Security Cameras,194,0,0
1640,15,Raymond Lopez,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",452,0,0
1641,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Parks & Rec,17,0,0
1642,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Lighting,109,1,298000
1643,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Bike Infrastructure,3,0,0
1644,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Beautification,3063,0,0
1645,15,Raymond Lopez,"May 18, 2015",present,2022,2022,Streets & Transportation,3137,44,1201999
1646,20,Jeanette Taylor,"May 20, 2019",present,2022,2022,Parks & Rec,11,0,0
1647,20,Jeanette Taylor,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",300,0,0
1648,20,Jeanette Taylor,"May 20, 2019",present,2022,2022,Security Cameras,259,0,0
1649,20,Jeanette Taylor,"May 20, 2019",present,2022,2022,Streets & Transportation,3289,40,1383028
1650,28,Jason Ervin,"January 13, 2011",present,2022,2022,Streets & Transportation,4948,22,225984
1651,28,Jason Ervin,"January 13, 2011",present,2022,2022,Security Cameras,781,2,5300
1652,28,Jason Ervin,"January 13, 2011",present,2022,2022,"Plants, Gardens, & Sustainability",356,0,0
1653,28,Jason Ervin,"January 13, 2011",present,2022,2022,Parks & Rec,12,0,0
1654,28,Jason Ervin,"January 13, 2011",present,2022,2022,Lighting,125,6,1216200
1655,28,Jason Ervin,"January 13, 2011",present,2022,2022,Bike Infrastructure,143,0,0
1656,28,Jason Ervin,"January 13, 2011",present,2022,2022,Beautification,3664,0,0
1657,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Beautification,2808,0,0
1658,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Bike Infrastructure,20,0,0
1659,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Lighting,133,0,0
1660,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Parks & Rec,4,0,0
1661,41,Anthony Napolitano,"May 18, 2015",present,2022,2022,"Plants, Gardens, & Sustainability",1158,0,0
1662,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Security Cameras,222,0,0
1663,36,Nicholas Sposato,"May 18, 2015",present,2022,2022,Streets & Transportation,3626,110,1499999
1664,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,"Plants, Gardens, & Sustainability",544,1,25000
1665,19,Matthew O'Shea,2011,present,2022,2022,Beautification,1849,0,0
1666,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,Parks & Recreation,0,2,280000
1667,33,Rossana Rodriguez-Sanchez,"May 20, 2019",present,2022,2022,Lighting,167,1,500
1668,9,Anthony Beale,May 1999,present,2022,2022,Security Cameras,399,0,0
1669,9,Anthony Beale,May 1999,present,2022,2022,"Plants, Gardens, & Sustainability",965,0,0
1670,9,Anthony Beale,May 1999,present,2022,2022,Parks & Rec,11,0,0
1671,9,Anthony Beale,May 1999,present,2022,2022,Lighting,411,0,0
1672,9,Anthony Beale,May 1999,present,2022,2022,Bike Infrastructure,5,0,0
