year,category,ward,calls,num_projects,total_cost
2025,"Plants, Gardens, & Sustainability",47,33,0,0
2025,"Plants, Gardens, & Sustainability",48,18,0,0
2025,"Plants, Gardens, & Sustainability",49,16,0,0
2025,"Plants, Gardens, & Sustainability",50,36,0,0
2025,Security Cameras,1,30,0,0
2025,Security Cameras,2,13,0,0
2025,Security Cameras,3,16,0,0
2025,Security Cameras,4,8,0,0
2025,Security Cameras,5,9,0,0
2025,Security Cameras,6,61,0,0
2025,Security Cameras,7,35,0,0
2025,Security Cameras,8,42,0,0
2025,Security Cameras,9,85,0,0
2025,Security Cameras,10,15,0,0
2025,Security Cameras,11,13,0,0
2025,Security Cameras,12,17,0,0
2025,Security Cameras,13,8,0,0
2025,Security Cameras,14,11,0,0
2025,Security Cameras,15,29,0,0
2025,Security Cameras,16,60,0,0
2025,Security Cameras,17,56,0,0
2025,Security Cameras,18,22,0,0
2025,Security Cameras,19,2,0,0
2025,Security Cameras,20,36,0,0
2025,Security Cameras,21,52,0,0
2025,Security Cameras,22,23,0,0
2025,Security Cameras,23,7,0,0
2025,Security Cameras,24,67,0,0
2025,Security Cameras,25,20,0,0
2025,Security Cameras,26,36,0,0
2025,Security Cameras,27,62,0,0
2025,Security Cameras,28,60,0,0
2025,Security Cameras,29,38,0,0
2025,Security Cameras,30,18,0,0
2025,Security Cameras,31,37,0,0
2025,Security Cameras,32,20,0,0
2025,Security Cameras,33,26,0,0
2025,Security Cameras,34,23,0,0
2025,Security Cameras,35,14,0,0
2025,Security Cameras,36,35,0,0
2025,Security Cameras,37,45,0,0
2025,Security Cameras,38,11,0,0
2025,Security Cameras,39,19,0,0
2025,Security Cameras,40,19,0,0
2025,Security Cameras,41,2,0,0
2025,Security Cameras,42,4,0,0
2025,Security Cameras,43,14,0,0
2025,Security Cameras,44,4,0,0
2025,Security Cameras,45,10,0,0
2025,Security Cameras,46,18,0,0
2025,Security Cameras,47,19,0,0
2025,Security Cameras,48,18,0,0
2025,Security Cameras,49,11,0,0
2025,Security Cameras,50,14,0,0
2025,Streets & Transportation,1,491,0,0
2025,Streets & Transportation,2,241,0,0
2025,Streets & Transportation,3,271,0,0
2025,Streets & Transportation,4,334,0,0
2025,Streets & Transportation,5,277,0,0
2025,Streets & Transportation,6,353,0,0
2025,Streets & Transportation,7,362,0,0
2025,Streets & Transportation,8,483,0,0
2025,Streets & Transportation,9,565,0,0
2025,Streets & Transportation,10,624,0,0
2025,Streets & Transportation,11,436,0,0
2025,Streets & Transportation,12,405,0,0
2025,Streets & Transportation,13,537,0,0
2025,Streets & Transportation,14,336,0,0
2025,Streets & Transportation,15,259,0,0
2025,Streets & Transportation,16,481,0,0
2025,Streets & Transportation,17,271,0,0
2025,Streets & Transportation,18,563,0,0
2025,Streets & Transportation,19,440,0,0
2025,Streets & Transportation,20,395,0,0
2025,Streets & Transportation,21,623,0,0
2025,Streets & Transportation,22,303,0,0
2025,Streets & Transportation,23,380,0,0
2025,Streets & Transportation,24,301,0,0
2025,Streets & Transportation,25,318,0,0
2025,Streets & Transportation,26,258,0,0
2025,Streets & Transportation,27,665,0,0
2025,Streets & Transportation,28,750,0,0
2025,Streets & Transportation,29,416,0,0
2025,Streets & Transportation,30,459,0,0
2025,Streets & Transportation,31,414,0,0
2025,Streets & Transportation,32,606,0,0
2025,Streets & Transportation,33,411,0,0
2025,Streets & Transportation,34,320,0,0
2025,Streets & Transportation,35,561,0,0
2025,Streets & Transportation,36,404,0,0
2025,Streets & Transportation,37,342,0,0
2025,Streets & Transportation,38,504,0,0
2025,Streets & Transportation,39,638,0,0
2025,Streets & Transportation,40,496,0,0
2025,Streets & Transportation,41,528,0,0
2025,Streets & Transportation,42,557,0,0
2025,Streets & Transportation,43,426,0,0
2025,Streets & Transportation,44,312,0,0
2025,Streets & Transportation,45,677,0,0
2025,Streets & Transportation,46,275,0,0
2025,Streets & Transportation,47,542,0,0
2025,Streets & Transportation,48,267,0,0
2025,Streets & Transportation,49,357,0,0
2025,Streets & Transportation,50,298,0,0
